2.909835257986206347e-01,1.886855205742243857e-01,9.913530879902612281e-01,6.655756852039138582e-01
8.746063598718861742e-01,7.874080028307041124e-01,7.873811223931294068e-01,4.639907018483174772e-01
2.999999999999999889e-02,9.380923061845376498e-01,3.447257152038974981e-01,1.234325761378002040e-01
9.042592495418158016e-01,2.801253214306383965e-01,8.262046001258085415e-01,8.810361517593451319e-01
8.473622334574349990e-01,5.498312876518236525e-01,2.300721476805455412e-01,5.810050900789786033e-01
7.454124243979352027e-01,4.911087643373797107e-01,1.000000000000000000e+00,4.394773734538361953e-01
6.215227556006640564e-01,5.917911824336520299e-01,9.810121078250069737e-02,7.742397769916977701e-01
4.099753636018640401e-01,8.591486734747478815e-01,2.945273156549004234e-01,7.490194914899499512e-01
9.681542914817229395e-01,7.761783148349668537e-02,5.823433526621378808e-01,2.265047768730429900e-01
5.351494568786641093e-01,7.325944348581201471e-01,7.962581806534064777e-01,4.972666172684345742e-01
6.428562413314842239e-01,1.974179902415858501e-01,5.357728886729117290e-01,1.114746725702273900e-01
8.309890748204483701e-01,5.180576984399606344e-01,2.650879060052061531e-01,8.693290750926583321e-01
5.050801071415153554e-02,9.966222440981623021e-02,9.699999999999999734e-01,3.930414456305315607e-01
4.898871269925553218e-01,1.343513140550647855e-02,1.101934900082590929e-01,7.213724209909009311e-01
5.418374155448673068e-01,5.153417730190591461e-01,2.721713339256567332e-01,9.096352122366654913e-02
5.347295427852726268e-01,3.971897157051290650e-01,6.166036582055239856e-01,5.318379317584294164e-01
9.926892465754902917e-01,2.709430405853856527e-01,3.472074033980357410e-02,8.251615021131554206e-01
8.610192596304364621e-01,3.705096253202255774e-03,1.063078223344762763e-01,5.636706273914540155e-01
9.063436776659417049e-01,2.089759778680447821e-01,8.499999999999998668e-01,4.421021707654333444e-01
7.133979334872044831e-01,2.999999999999999889e-02,4.454497483328421215e-01,8.326178395045186198e-01
9.006539904291194221e-01,6.066773349714685848e-01,6.546992819206129965e-01,5.858009333861122769e-01
1.658514830352048053e-02,9.181451455350836399e-02,8.861597922093291668e-01,9.101089020306653010e-01
1.663714921022980409e-01,6.695862124097210488e-01,8.999999999999999667e-02,4.653845957313359483e-01
5.965951519193380959e-01,4.508981307089573454e-01,7.552189905779942425e-01,1.048355702877520335e-01
7.751240181257115225e-01,3.544279029468387909e-01,8.940911941012298358e-01,2.761773374045141116e-01
9.699999999999999734e-01,1.746614038095895272e-01,5.659410816969352442e-01,7.251610093176702465e-01
6.225906433720580502e-01,7.821161930983963617e-02,3.364203169693794071e-02,2.232895532727519339e-01
2.461002126317423655e-01,1.175657785181104809e-01,9.699999999999999734e-01,8.244824011156824950e-01
1.929960478037787419e-01,3.025928964053470338e-01,9.699999999999999734e-01,5.999999999999999778e-02
5.999999999999999778e-02,3.846011778054689856e-01,7.265032930926783594e-01,6.185733319201384139e-01
1.310255352424596897e-01,8.799999999999998934e-01,9.699999999999999734e-01,3.046294798922483116e-01
3.504551111167784061e-01,6.864184762747019830e-01,1.776101797408196903e-01,8.440564647003788723e-01
3.319877796636704348e-01,4.316259216877369465e-01,0.000000000000000000e+00,8.019237745265327399e-01
7.298182246933584416e-01,3.156501243294383974e-01,2.624930524234336815e-01,2.319045064881185281e-01
6.854001032250988112e-01,2.144006066000650468e-01,5.881857082982928642e-01,5.999999999999999778e-02
9.299761609256999018e-01,8.133786554058664020e-01,4.820876836551518663e-01,0.000000000000000000e+00
8.398218335001899071e-01,4.140642287349687312e-01,6.203863486036176322e-01,4.648464498400006750e-01
7.660797365557232563e-01,1.536869451222890592e-01,1.600503795120127026e-01,6.603270948223168846e-01
7.274169870716672426e-01,8.263619770537614651e-01,5.999999999999999778e-02,6.058090514063134702e-01
3.104652724656459251e-01,1.000000000000000000e+00,2.793403826940410450e-01,3.907527718753844859e-01
3.111767397086677711e-01,6.949481077558223863e-01,2.711629047171107976e-01,0.000000000000000000e+00
3.192185533779927642e-01,3.618698507002693354e-03,1.345251502447882830e-01,3.051777420020533871e-01
9.955613770220796965e-01,8.601321381800826060e-01,9.262603023789247603e-01,2.999999999999999889e-02
3.049756178107629889e-01,9.399999999999999467e-01,4.923234815807988607e-01,3.045845145970366152e-01
7.666167946786021092e-01,4.662179770254009092e-01,9.399999999999999467e-01,2.667974506791512823e-01
6.714601263984892876e-01,4.479024474704389469e-01,3.274361736358504249e-01,3.269404109669610259e-01
9.699999999999999734e-01,3.450259005359581632e-01,4.247712298811273657e-01,5.162635792039340643e-01
8.055593795196114293e-01,9.320206494509561956e-01,2.252666657730481303e-01,9.776185465753187143e-02
1.180668386591218755e-01,4.830776010401817144e-01,5.155654600620658279e-01,9.267108991186964184e-01
5.914206950145888264e-01,7.950034961872045614e-01,5.999999999999999778e-02,2.130569817014376088e-01
1.465854000646754640e-01,2.748394035728362050e-01,3.695460681812416937e-01,5.280865859533113715e-01
9.260475251250258610e-01,5.140342825765031876e-01,6.696873972420830379e-01,1.878005436275781426e-01
7.260472665713519902e-01,1.704497251882556297e-01,7.653055645444561961e-01,3.468289099198845760e-01
8.806515144224016378e-01,3.831646654331709589e-01,2.461266340436499001e-01,3.316690248937860241e-01
1.642479622220021362e-01,8.069716045117752978e-01,1.130352994190147453e-01,8.472723945031492843e-01
6.301700351621148943e-01,3.377525615737538844e-01,3.406655956465548529e-01,6.480495687801847149e-01
5.967286062527362711e-01,4.489365172653589919e-01,5.918231746985835873e-01,0.000000000000000000e+00
2.830467647006229548e-01,5.840018311056115463e-01,4.256419747512940610e-01,9.488927411482620533e-01
6.199329493378420430e-01,8.739226087613163330e-01,9.123222461794721072e-01,1.042121912202300105e-01
5.960648922327973498e-01,6.337357190415421337e-01,4.953103105518861238e-01,4.932004066752369020e-01
8.079151660160682757e-01,8.606719221505163553e-01,2.797147220982983962e-01,4.388913615356720976e-01
8.071094366071671633e-01,3.992464883555555399e-01,6.023661646980659201e-01,4.051811275180609018e-01
3.005188202114229545e-01,3.866341271246956923e-01,6.785459915938074626e-01,4.393685533946262156e-01
1.000000000000000000e+00,8.999999999999999667e-02,4.063956975503119073e-01,5.480935261251499435e-01
2.999999999999999889e-02,7.134035823241399177e-01,7.338327593850796360e-01,3.595258034731207974e-02
5.655929861135858827e-01,1.296741190005390454e-03,7.252881860406143466e-02,2.122660408601312609e-01
5.133202030929578941e-01,3.588556430898430794e-01,3.133966652056036084e-01,2.695983593356187091e-01
4.834884808376781473e-01,8.313637520586307783e-01,6.253175035301126172e-01,3.306129624264491085e-01
8.666498255473888968e-01,4.439218780690932231e-01,7.935426385442715391e-01,7.351072628160502109e-01
2.055370638858604881e-01,7.766465760940607366e-01,8.999999999999999667e-02,8.087316559092437851e-01
6.491796554978518374e-01,2.241623526647359699e-01,3.387250816130329412e-01,3.907516176576438793e-01
9.399999999999999467e-01,6.669496312859051201e-01,3.300206292388033757e-01,8.418372901814368259e-01
5.729469772385138437e-01,4.993789363408006610e-01,8.069587101356753833e-02,4.884086325270777795e-01
6.518756834422811952e-02,2.999999999999999889e-02,4.963632751500829388e-01,5.715364572878138816e-01
2.999999999999999889e-02,8.699523712552290622e-01,7.683613555299981801e-01,6.088195851497821831e-01
1.923028500302219612e-01,9.278784756430026315e-01,4.739871523094445482e-01,8.793853210711410906e-01
6.744215178658845566e-01,0.000000000000000000e+00,6.641628244498840594e-01,3.941846400677767592e-01
8.540585786823655656e-01,5.657986751457911856e-01,2.930792060179063796e-01,8.337079484788697537e-01
8.126234534770520046e-01,5.389864270451246719e-01,9.038624606849520182e-01,5.134212892522259652e-01
9.209343647367271291e-02,3.432953339660234082e-01,2.537870098114378692e-01,2.801644044570871239e-01
6.799663587946551679e-01,2.814837954839630729e-01,3.187610435173370282e-01,3.531303927391983288e-01
8.116149021369213346e-01,4.253544084320459717e-01,9.054088479865505246e-01,5.106174661882714183e-01
7.217136794312885018e-01,4.267034643066833777e-01,7.173867530268743797e-01,4.990741821421830204e-01
1.740326133426491895e-01,4.139452065192139596e-02,1.521153116169764452e-01,1.606515400940190519e-01
9.071480631509732939e-01,8.717848744252483240e-01,6.928120536723338940e-01,1.306383285891882240e-02
9.949680085811372088e-01,6.730169508279765234e-01,1.458523944751430601e-01,1.671691704366270181e-01
5.841973348197607718e-01,7.237113169187394668e-01,7.529719319762612217e-01,4.982772208963950344e-01
6.406962066538181011e-01,8.454365384419274543e-01,1.463054926513559229e-01,5.088082052001293709e-01
7.578955297768896759e-01,6.593018440649810463e-01,8.409784269455702344e-01,6.100932308053527153e-01
3.101836590090215617e-01,8.999999999999999667e-02,2.379618695361180869e-01,4.647791011099071667e-01
1.814631038557961706e-01,8.712772154921013534e-01,2.724110064243483453e-01,4.796072325180367191e-01
8.876605738540983559e-01,9.699999999999999734e-01,5.855582393860527812e-01,3.568831400352709404e-02
1.499999999999999944e-01,5.617913856914220627e-01,4.055932661579929599e-01,1.499999999999999944e-01
4.637861830344516267e-01,5.336414216866214311e-01,2.999999999999999889e-02,6.415773914666464406e-02
6.486918115390435391e-01,1.000000000000000000e+00,5.691355889043523408e-01,4.288680241534303939e-01
6.047370116651828997e-02,1.748557123586464146e-01,8.375906240066129937e-01,8.045258776594456096e-01
4.854677001893317745e-02,5.837917331666978571e-01,6.700969884767976614e-01,2.999999999999999889e-02
1.641434204737282077e-01,4.114395649688470380e-01,5.830704643728797931e-01,2.553509565274424409e-01
2.296581177518078609e-01,6.081158203621268576e-01,3.627735546944135248e-01,6.938831170615112898e-01
7.216490769569390284e-01,4.394445904819087589e-01,0.000000000000000000e+00,9.099999999999999201e-01
2.999999999999999889e-02,4.719314411979125268e-01,7.129210262315746061e-01,1.158885732379301425e-01
6.384888966331652149e-01,6.843151521015514716e-01,6.968824321890919604e-01,1.199999999999999956e-01
4.238754755848412881e-01,7.534299972856735028e-01,4.909537542445426839e-01,4.257830943439322446e-01
5.075632218519183780e-01,7.005305698534654013e-01,4.208802250139484502e-02,7.668653090764886437e-01
3.231143471897918173e-01,7.003932503181961033e-01,1.000000000000000000e+00,9.564668274595325981e-01
2.951132965230552907e-01,5.366417628190015554e-01,6.358123534363211427e-01,5.285346053520658671e-01
2.376991997846875926e-01,2.999999999999999889e-02,5.434696626896521332e-01,5.158503118033175294e-01
6.976320205263260021e-01,2.908640035102975085e-01,5.326397045688849863e-01,8.872072005131223515e-02
9.272944959699889189e-01,6.858309860031117644e-01,4.105385796564486878e-01,4.936771951297937999e-01
2.400148357894652806e-01,7.337440582787723153e-01,3.231893914512069532e-01,5.161226012667653462e-01
5.514517716406375225e-01,2.630160700891017722e-01,4.985557323802167762e-01,9.399999999999999467e-01
4.936641344326531122e-01,1.404630129267424310e-01,5.255235420365734766e-01,7.334375301449257423e-01
7.079599842570498680e-01,4.934671817485261069e-01,7.108685702939984141e-01,7.846208743049049028e-01
5.649283035681023080e-01,5.836004519390114442e-02,5.806731095055309710e-01,5.999999999999999778e-02
9.467474359721549382e-01,6.614445708739866703e-01,5.999999999999999778e-02,6.751842633983226039e-01
6.095284161512951604e-01,8.099918042330213064e-01,8.993725982382178019e-01,5.922102748692535945e-01
2.337276083249318070e-01,3.659515878839467717e-01,2.535720579551928866e-01,8.888715260121935469e-01
4.391908799129897734e-01,7.582891529274342624e-01,5.615853872061507546e-02,7.857304083658807059e-01
4.535890347236718467e-01,5.883937653128560319e-01,9.209255485662182217e-01,4.687822425518858305e-01
2.935488028140388339e-01,3.468419517690025655e-01,3.726584584746478468e-01,2.767179577959394399e-01
7.849784107676797129e-01,7.900062005569172818e-01,3.831140322349682048e-01,1.000000000000000000e+00
1.411078316849740666e-01,1.616419688423864354e-01,2.562052050128370007e-01,5.028662990939867239e-01
6.495974411362274159e-01,1.294897299152544257e-01,9.699999999999999734e-01,9.399999999999999467e-01
9.001938838741663229e-02,8.713525003178719253e-01,1.193015527893440952e-01,9.099999999999999201e-01
7.710743924696821239e-01,5.689667628034583702e-01,2.236710945629049319e-01,7.077071548977345028e-01
3.856337762183171813e-01,8.289245121481244594e-01,3.940384444372425632e-01,3.624530183313785514e-01
9.099999999999999201e-01,9.699999999999999734e-01,7.245128079553703193e-01,5.183107483195313891e-01
4.193425242083265170e-01,9.429198177474189535e-01,1.431268683271330611e-01,5.617062823818745887e-01
8.897025981423289931e-01,1.165719248629415450e-01,5.197923313292152070e-01,5.334135940783241159e-01
2.885592479480934003e-01,9.311363744399488995e-01,2.208685733493559733e-01,2.413932640835060595e-01
6.414581527494952473e-01,7.832167920341275291e-01,7.866756614580002749e-01,6.004597908400864936e-01
1.799999999999999933e-01,7.354175459141640281e-02,0.000000000000000000e+00,3.648948733172127090e-01
9.421248929308501108e-01,1.939155118734394723e-01,1.391637751022531677e-01,4.229927268507841509e-01
2.564293028723952927e-01,6.911911398107379867e-01,1.298793276438527933e-01,2.566571909655954165e-02
9.609272353000612998e-01,9.104518025587338137e-01,7.389231442045052223e-01,7.983641104728034232e-01
7.243622227863171226e-01,7.036462476427566282e-01,1.200642601793104058e-01,8.551899946870530345e-01
5.690161115847214290e-02,5.789685617975549592e-01,7.158909460736293529e-01,3.330018279940148984e-01
3.130054279481544466e-01,7.433969321593714152e-01,4.450253383546317609e-01,9.399999999999999467e-01
1.000000000000000000e+00,7.925877863764811959e-01,0.000000000000000000e+00,5.664324941060580043e-01
7.256235852994517010e-01,7.347312474999317944e-01,5.322007608030736581e-01,1.529284392787904068e-01
9.971782559770271392e-01,1.656401128856367089e-01,2.894435768897991590e-01,7.773888995412833181e-01
2.585530598325577190e-01,1.901265537322310295e-01,1.398407505677847495e-01,3.127737881575628487e-01
2.627904830849114859e-01,3.400420108814713460e-01,6.486742236838838327e-01,5.149358030515880369e-01
3.352341691432729753e-01,9.369881492533452261e-02,1.428861947290241685e-01,5.976880888397597680e-01
6.452311773944536810e-01,1.984429615167023209e-01,9.460267114737302974e-02,6.366934012800099518e-01
6.995123437880925721e-01,5.768135013546585865e-01,0.000000000000000000e+00,2.966245078195500762e-02
5.045754380379431359e-01,2.441536390662236433e-01,1.000000000000000000e+00,5.911767230796705075e-01
8.200467342511611468e-01,3.579157575965444815e-01,4.454904486217329262e-01,2.999999999999999889e-02
5.745569187021640767e-01,4.982898365312786737e-01,3.883109397398459839e-01,5.259848852695013788e-01
2.109725231207832674e-01,9.699999999999999734e-01,8.561935540678607959e-01,7.396732327534039086e-01
9.399999999999999467e-01,8.210354931675292178e-01,4.895026852749311264e-01,5.790213854620854805e-01
2.121224840431978342e-01,4.713340596924066039e-01,4.734377330893382307e-01,2.714940006533501649e-01
8.743976172486084275e-01,4.976938854028631898e-01,2.999999999999999889e-02,1.618476394208120672e-01
8.718465864296045531e-01,7.101028610134363372e-01,1.313922841485122839e-01,2.658318354183455412e-01
2.091313504727799755e-01,5.560735040877317070e-01,5.627886585445134315e-01,6.967821637214026698e-01
6.647571553316046211e-01,2.861936499710266979e-01,9.055529865110426568e-01,2.999999999999999889e-02
2.274260972190333130e-01,9.399999999999999467e-01,8.032385754149033996e-01,5.779360336858595515e-01
5.428023264838820472e-01,7.337906774432217949e-02,8.163560442098833914e-01,6.916014919645883108e-01
7.606652001760133563e-01,6.384799293926183283e-01,4.815739843175450563e-01,8.367661434325464054e-01
8.953678674277893990e-01,7.612875016370973524e-01,5.167739369790665949e-01,7.709975315562294096e-01
9.406854257959674781e-01,1.155163079447417418e-01,6.788066310800980885e-01,7.120503914577442917e-01
4.547766514985372988e-01,3.000229216398170307e-01,4.809339141051719446e-01,9.923917416343697173e-01
8.608483315002914971e-01,1.340614828862883579e-01,5.685486912594307496e-01,4.152841562608438064e-01
3.861740334469342395e-01,9.399999999999999467e-01,9.389306168523555707e-01,5.792923001415108963e-01
1.000000000000000000e+00,7.533754066447768682e-01,6.827272461171778328e-01,5.950856120003458205e-01
9.399999999999999467e-01,2.469872028631993344e-01,6.659232406875653654e-01,6.976197224309699241e-01
2.999999999999999889e-02,9.399999999999999467e-01,5.407947888528629177e-01,6.513427679706638163e-01
0.000000000000000000e+00,3.450972851280569298e-01,8.902732241949745662e-01,2.825154029728449423e-02
8.670609018140907898e-01,1.000000000000000000e+00,1.704584123739398549e-01,5.999999999999999778e-02
2.999999999999999889e-02,8.155322902057665635e-01,6.083283412453250882e-01,2.982447094706760504e-01
6.383326980591909061e-01,5.369745459240100605e-01,5.775951233809670793e-01,1.793181454882088743e-01
2.064567044498851200e-01,4.096503674970607412e-01,3.064245834881486052e-01,5.754348707477284774e-01
9.382280097460393709e-01,6.002464274970618074e-01,9.653834239825352936e-01,6.898681076987546179e-01
1.872412705532831290e-01,2.999999999999999889e-02,7.485840987643660460e-01,6.028804174640193247e-01
7.934159947580783356e-01,8.043695255651457376e-01,8.932540496465515290e-01,2.329943885422826877e-01
3.655455145244427273e-01,3.382056038810286047e-01,8.801022479387171638e-01,4.323266381074375442e-01
8.540538818448545344e-01,6.476244571518675608e-01,6.904342865583811273e-01,2.999999999999999889e-02
7.629271991944901465e-01,4.805959667101662447e-01,8.074803626573532345e-01,1.232469422475502008e-01
8.953074532048764800e-01,4.991505676893486232e-01,2.525922740119344034e-01,1.000000000000000000e+00
2.047202075836145885e-01,5.613103172568597587e-01,1.891532953079345936e-01,8.819754770372422170e-01
2.048434199730883309e-01,4.845503266101505169e-01,3.528829023235720008e-01,3.880046758026909348e-01
2.567908724424926570e-01,5.707699228705692684e-01,8.403985551285200195e-01,4.608848648893890676e-01
1.014279886735826586e-01,9.368880865324991092e-01,4.742666906158911067e-01,5.812102134699322908e-01
3.829057321187500085e-01,9.027197890347026243e-01,7.112393865900514811e-01,9.793247594914584742e-01
6.613341602880684622e-01,5.903151975862276357e-01,4.962829416294437523e-01,4.948969510051737242e-02
8.062402059957936018e-01,3.787330932310883913e-02,2.027627861591896896e-01,3.424840372430648650e-02
4.697321752967886788e-01,4.780055280818519270e-01,9.699999999999999734e-01,5.295825457730340968e-01
4.418127897002036564e-01,1.229853366010663640e-01,1.253153348138669743e-01,2.999999999999999889e-02
2.882611974874134120e-01,5.126858883438544234e-01,7.729580940282860801e-01,2.749965140747356873e-01
6.684874457467432363e-01,3.516325566766679289e-01,5.928759466855762494e-02,2.036429208272937941e-01
2.388079120015436652e-01,1.006244128379650826e-01,3.937592816021493469e-01,8.506807450026139250e-01
8.572204598099750217e-02,7.680568992015857077e-02,5.672925108593969146e-01,3.288492276602013042e-01
3.311143945935306476e-01,1.440438973375576248e-01,5.420977438552150307e-01,5.147655000350392918e-01
6.856465801689571871e-01,6.720983826548508899e-01,8.259825900023377576e-01,9.085946253736547629e-01
5.879188214623196629e-01,7.391789551624240451e-01,2.031649178054336091e-01,9.652214112647796718e-01
4.486609023040674105e-01,6.206111073030647907e-01,5.946617687842066236e-01,7.853953794686951984e-02
6.393751611308115534e-02,9.699999999999999734e-01,1.439161232831773218e-01,4.067237442013734716e-01
9.699999999999999734e-01,7.485300546271093092e-01,7.162881826258828966e-01,9.237361844286466894e-01
2.490214844583357456e-01,2.217200363571618926e-01,2.498949336908160290e-01,4.118984379440490118e-01
7.481927750221227802e-01,7.218678597895280546e-01,7.761331689324124650e-01,4.403283125052442903e-01
6.814423980753039900e-02,1.844063213012034630e-01,6.953840207138585194e-01,8.807462954474980510e-01
1.773455270850641807e-01,9.137105650758343689e-01,0.000000000000000000e+00,3.258318104885534749e-01
8.999999999999999667e-02,7.228039880986272259e-01,4.904328885708467145e-02,2.424953905551271716e-01
7.962433317894820339e-01,9.716197021763171016e-01,7.612915818555808789e-01,2.035629274188089921e-01
4.162896124803936448e-01,1.799999999999999933e-01,6.470565484702165415e-01,9.449487735107471309e-01
1.000000000000000000e+00,7.799558771817552971e-01,2.430878900834605727e-01,9.699999999999999734e-01
4.648184231594076898e-01,5.742291884335994911e-01,7.158611871463885779e-01,2.999999999999999889e-02
2.690952279122617030e-01,3.241307772861167225e-01,1.369773508851142019e-01,3.051588469942677628e-01
7.317199321517207089e-01,8.520179351955242675e-01,9.699999999999999734e-01,5.292450201451582847e-01
1.452013484784466790e-01,3.488890435277373081e-01,5.808881121306218587e-01,1.169948495048403758e-01
8.633919744309328514e-01,2.392519860410893540e-01,3.914640343095732167e-01,4.679864694456652430e-01
0.000000000000000000e+00,8.783828066647052513e-01,4.462791117196809321e-01,7.886688603269843556e-01
1.085014877575697645e-01,6.151729295302699185e-01,2.646427196957674699e-01,4.651041993255736751e-01
1.366997975647860908e-01,5.994636409575194724e-01,1.360654562306259086e-01,6.962535437626832246e-01
7.170483375987539709e-01,8.103697936500368071e-01,1.346700378656907060e-01,4.602773262141219845e-01
6.885536033454305871e-01,5.631048619570098168e-01,5.403564976769519301e-01,1.078383586111461567e-02
5.653279385377312227e-01,5.232924291444446263e-01,7.577195746049932845e-01,0.000000000000000000e+00
6.139229111691922869e-01,8.154686755170068579e-01,5.698128444433140372e-01,3.101564388003711370e-01
3.384551575778220744e-01,1.719067686435174214e-01,5.627068513783954895e-01,9.295423124469870402e-01
6.355108042924731970e-01,7.463217882471386844e-01,1.985844533360788533e-01,6.899864104477865245e-01
7.743588631214779472e-01,3.351047421558243089e-01,3.583153240033329912e-01,7.038315281470767237e-01
9.699999999999999734e-01,9.723337493075284721e-01,4.893889402499712604e-01,9.099999999999999201e-01
5.673729871816903803e-01,8.799999999999998934e-01,7.645178690104400543e-01,2.550534693107884276e-01
9.087872646903450979e-01,5.118905197432407350e-01,1.509325135967847231e-01,1.991253197471442582e-01
4.556237149640421924e-01,9.659372964227977976e-01,2.999999999999999889e-02,3.612307970688646286e-01
7.389677128195375477e-01,2.876425177591790394e-01,5.253994501067810186e-01,6.442604830668930971e-01
6.794438221067030659e-01,5.651934842487631450e-01,7.361827709753898663e-01,6.629564186658126745e-02
8.331175510035199183e-01,3.478781903452873303e-01,4.287377118393412290e-02,5.843925129739824254e-01
1.120988863505650857e-01,8.781451000476598878e-01,1.147017965452876986e-01,7.076146841907188234e-01
5.130469953364958924e-01,3.415173679882921309e-03,6.092612784845113927e-01,3.816720444490688813e-01
7.902133448332160359e-01,4.132032973769247386e-01,4.122175329151500645e-02,7.836974009680955922e-01
8.847107994222062066e-01,8.811257132135397185e-01,2.977319237035577215e-01,6.587732978475452361e-01
3.831248210598167114e-01,3.406497467391063072e-01,2.163436251620440842e-01,3.651348536052474447e-01
4.958984110116044786e-01,4.825790876561739662e-01,1.297247366067321994e-01,9.399999999999999467e-01
6.649266430576771247e-01,0.000000000000000000e+00,2.642401803780917158e-01,9.772980221020624580e-02
8.497504515522711355e-01,5.118745862114006950e-01,0.000000000000000000e+00,3.505931706972387207e-01
8.815497578434333681e-01,1.132399594365199325e-01,1.557101936027457667e-01,7.165013252948541078e-01
2.999999999999999889e-02,4.742092030756726029e-01,2.770145417649462760e-01,9.627243650068212366e-01
9.450246729860191097e-01,4.805557488624436768e-01,6.939175768331437566e-02,8.171887767553678295e-01
1.473277384408743507e-01,9.318539411861371802e-01,7.786023711234409950e-01,1.734476061464359231e-01
9.067258084604875590e-01,7.216253304838925464e-01,2.879675329254720584e-01,7.365784674062966220e-01
9.157226127125392967e-01,2.638461876305024378e-01,3.523195977130021417e-01,7.824542128555667109e-01
